SampleNumber,ProductionArea,BedID,LocalAuthority,GridReference,SamplingPoint,DateSampleCollected,DateSampleArrivedAtWeymouth,SpeciesSampled,PSP_HPLCScreenResult(Detected-ND),PSP_HPLC(Microgram_STXeq_per_kg)SemiquantResult_<400->400,PSP_HPLCResult_(Microgram_STXeq_per_kg)HighValueCalculatedFromMU,TotalOA-DTXs-PTXs(Microgram_OA_eq_per_kg)HighValueCalculatedFromMU,TotalAZAS_(Microgram_AZA1_eq_per_kg)HighValueCalculatedFromMU,TotalYTXS(mg_YTX_eq_per_kg)HighValueCalculatedFromMU,ASP(mgPerkg),ActionRequired
BTX/2019/0429,The Wash,B003V,Boston BC,TF44234098,Toft,2019-03-19,2019-03-20,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0439,Dart,B028B,South Hams DC,SX87415599,Waddeton ,2019-03-20,2019-03-21,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0440,Blackwater,B14AD,Maldon DC,TM04060768,St Peters Flats ,2019-03-20,2019-03-21,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0441,Blakeney,B006R,North Norfolk DC,TF91804549,Wells - The Pool,2019-03-21,2019-03-25,Mussels,Not tested,,,Not tested,Not tested,Not tested,Not tested,
BTX/2019/0444,Swale,B076P,Swale BC,TR01316497,The Causeway,2019-03-25,2019-03-26,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0445,Burry Inlet,B038I,City and Council of Swansea,SS5113995645,South East 4,2019-03-25,2019-03-26,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0446,Burry Inlet,B038L,City and Council of Swansea,SS4425695519,Whitford Point ,2019-03-25,2019-03-26,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0454,Silloth,B059L,Allerdale BC,NY10055345,Lees Scar,2019-03-25,2019-03-27,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0455,Conwy,B044V,Conwy CBC,SH7630819722,Conwy West,2019-03-26,2019-03-27,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0456,Fal,B33BG,Cornwall PHA,SW82803517,Mylor Pool,2019-03-26,2019-03-27,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0457,Percuil,B033R,Cornwall PHA,SW85853369,Percuil ,2019-03-26,2019-03-27,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0458,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,2019-03-26,2019-03-27,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0459,Exe,B26BH,Teignbridge DC,SX97948072,Cockwood Harbour,2019-03-26,2019-03-27,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0460,Teign,B27AC,Teignbridge DC,SX92827284,Gas Works East,2019-03-26,2019-03-27,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0461,Swansea,B037U,Swansea PHA,SS67659210,Queens Dock,2019-03-26,2019-03-27,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0466,Menai Strait - East,B055S,Gwynedd CC,SH5833473287,West of Bangor Pier,2019-03-27,2019-03-28,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0467,Menai Strait - West,B042O,Gwynedd CC,SH49916579,Area 11 East,2019-03-27,2019-03-28,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0476,Burry Inlet,B038B,Carmarthenshire CC,SS48009950,North (West),2019-04-01,2019-04-02,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0477,Brancaster,B05AS,Kings Lynn & West Norfolk BC,TF7987845358,Norton Creek Mussels,2019-04-01,2019-04-02,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0478,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2019-04-01,2019-04-02,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0479,Roach,B73AF,London PHA,TQ94909207,Paglesham,2019-04-01,2019-04-02,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0480,Butley,B009E,Suffolk Coastal DC,TM28834850,Pumping Station Outfall,2019-04-01,2019-04-02,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0481,Anglesey - Red Wharf Bay,B057J,Ynys Mon CC,SH53148022,Nodwydd,2019-04-01,2019-04-02,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/0484,The Fleet,B25AI,Weymouth PHA,SY66477627,Fleet Oysters,2019-04-02,2019-04-02,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0511,Porthallow Cove,B34AA,Cornwall PHA,SW80212387,Porthallow North,2019-04-02,2019-04-03,Mussels,ND,,,30,<RL,<RL,<LOQ,
BTX/2019/0512,Helford,B034W,Cornwall PHA,SW75512764,Porth Navas Quay,2019-04-02,2019-04-03,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0513,The Wash,B04AP,Kings Lynn & West Norfolk BC,TF65963701,Stubborn Sand,2019-04-02,2019-04-03,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/0514,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2019-04-02,2019-04-03,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0515,Southampton Water,B021Y,Southampton PHA,SU48760530,Hamble Estuary,2019-04-02,2019-04-03,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0516,Start Bay,B087J,South Hams DC,SX82504197,Off Torcross,2019-04-02,2019-04-03,Surf clams,ND,,,<RL,<RL,<RL,5.3,
BTX/2019/0518,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,2019-04-02,2019-04-03,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0519,Poole,B54CU,Poole BC,SZ09079041,Poole Coastal,2019-04-02,2019-04-03,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0520,Poole,B54CL,Poole BC,SZ01818871,West Brownsea 1,2019-04-02,2019-04-03,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0533,Camel,B35AE,Cornwall CC,SW93407530,Porthilly Rock B,2019-04-03,2019-04-04,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0534,Blackwater,B14AD,Maldon DC,TM04060768,St Peters Flats ,2019-04-03,2019-04-04,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0535,Porlock,B094D,West Somerset Council,SS87114787,Porlock East,2019-04-03,2019-04-04,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0539,Dart,B028B,South Hams DC,SX87415599,Waddeton ,2019-04-04,2019-04-05,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0540,Morecambe Bay - Barrow,B077R,Barrow-in-Furness BC,SD24916365,Foulney,2019-04-08,2019-04-09,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0541,Morecambe Bay - Roosebeck,B48AX,Barrow-in-Furness BC,SD25996647,Roosebeck North,2019-04-08,2019-04-09,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0542,Porthallow Cove,B34AA,Cornwall PHA,SW80212387,Porthallow North,2019-04-08,2019-04-09,Mussels,,,,,,,<LOQ,
BTX/2019/0543,Ribble,B046C,West Lancashire DC,SD32802590,Point 31 Ribble Walls North,2019-04-08,2019-04-09,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0544,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2019-04-08,2019-04-09,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0545,Burry Inlet,B038I,City and Council of Swansea,SS5113995645,South East 4,2019-04-08,2019-04-09,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0546,Burry Inlet,B038L,City and Council of Swansea,SS4425695519,Whitford Point ,2019-04-08,2019-04-09,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0569,Fal,B33AN,Cornwall PHA,SW81963546,Mylor Creek,2019-04-09,2019-04-10,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0570,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2019-04-09,2019-04-10,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0571,Fal,B033Y,Cornwall PHA,SW85024095,Ruan Pontoon/Tregothnan ,2019-04-09,2019-04-10,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0572,Lune,B066W,Wyre BC,SD41835241,Pilling Sands East,2019-04-09,2019-04-10,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0573,West Mersea,B13AA,Colchester BC,TM03101211,West Mersea Outfall,2019-04-09,2019-04-10,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0574,Blackwater,B014V,Maldon DC,TL91160795,Goldhanger,2019-04-09,2019-04-10,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0578,Menai Strait - East,B055S,Gwynedd CC,SH5833473287,West of Bangor Pier,2019-04-10,2019-04-11,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0579,Menai Strait - West,B042O,Gwynedd CC,SH49916579,Area 11 East,2019-04-10,2019-04-11,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0585,North Kent Coast,B17BS,Canterbury CC,TR10296690,WOCO Westbeach,2019-04-11,2019-04-12,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0586,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2019-04-11,2019-04-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0587,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2019-04-11,2019-04-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0588,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2019-04-11,2019-04-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0589,The Thames,B16BS,London PHA,TQ88148489,West of Southend Pier ,2019-04-11,2019-04-12,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0590,Dee,B45AG,Wirral BC,SJ21068470,West Kirby,2019-04-11,2019-04-12,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0605,West Mersea,B13AG,Colchester BC,TL97441340,Salcott Pacifics,2019-04-15,2019-04-16,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0606,Taw/Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,2019-04-14,2019-04-16,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0623,Colne,B012F,Colchester BC,TM0615616039,Pyefleet Spit,2019-04-16,2019-04-17,Pacific Oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0624,Helford,B034W,Cornwall PHA,SW75512764,Porth Navas Quay,2019-04-16,2019-04-17,Pacific oysters,ND,,,,,,,
BTX/2019/0625,Porthallow Cove,B34AA,Cornwall PHA,SW80212387,Porthallow North,2019-04-16,2019-04-17,Mussels,ND,,,,,,,
BTX/2019/0626,Blakeney,B006R,North Norfolk DC,TF91804549,Wells - The Pool,2019-04-16,2019-04-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0627,Poole,B54CL,Poole BC,SZ01818871,West Brownsea 1,2019-04-16,2019-04-17,Mussels,ND,,,,,,,
BTX/2019/0628,Brixham,B082B,Torbay BC,SX90965741,Fishcombe SW corner,2019-04-16,2019-04-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0629,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2019-04-16,2019-04-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0630,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,2019-04-17,2019-04-18,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0653,Silloth,B059L,Allerdale BC,NY10055345,Lees Scar,2019-04-23,2019-04-24,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0654,Fal,B33AN,Cornwall PHA,SW81963546,Mylor Creek,2019-04-23,2019-04-24,Mussels,ND,,,,,,,
BTX/2019/0655,Fal,B033Y,Cornwall PHA,SW85024095,Ruan Pontoon/Tregothnan ,2019-04-23,2019-04-24,Mussels,ND,,,,,,,
BTX/2019/0656,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2019-04-23,2019-04-24,Mussels,ND,,,,,,,
BTX/2019/0657,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2019-04-22,2019-04-24,Pacific oysters,ND,,,,,,,
BTX/2019/0658,Porlock,B094D,West Somerset Council,SS87114786,Porlock East,2019-04-23,2019-04-24,Pacific oysters,ND,,,,,,,
BTX/2019/0659,Swansea,B037U,Swansea PHA,SS67659210,Queens Dock,2019-04-23,2019-04-24,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0660,Dee,B45AG,Wirral BC,SJ21068470,West Kirby,2019-04-23,2019-04-24,Mussels,ND,,,<RL,<RL,<RL,1.4,
BTX/2019/0661,Teign,B27AC,Teignbridge DC,SX92827284,Gas Works East,2019-04-23,2019-04-24,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0662,Exe,B26BH,Teignbridge DC,SX97948072,Cockwood Harbour,2019-04-23,2019-04-24,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0668,Conwy,B044V,Conwy CBC,SH7630879722,Conwy West,2019-04-24,2019-04-25,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0669,Menai Strait - East,B055S,Gwynedd CC,SH5833473287,West of Bangor Pier,2019-04-24,2019-04-25,Mussels,ND,,,,,,,
BTX/2019/0670,Swale,B076P,Swale BC,TR01316497,The Causeway,2019-04-24,2019-04-25,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0671,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2019-04-24,2019-04-25,Pacific oysters,ND,,,,,,,
BTX/2019/0700,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2019-04-29,2019-05-01,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0701,The Fleet,B25AI,Weymouth PHA,SY66477627,Fleet Oysters,2019-05-01,2019-05-01,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0704,Camel,B35AE,Cornwall CC,SW93407530,Porthilly Rock B,2019-05-01,2019-05-02,Mussels,ND,,,<RL,<RL,<RL,1.2,
BTX/2019/0705,Deben,B010O,Suffolk Coastal DC,TM28834500,Stonner Point,2019-05-01,2019-05-02,Mussels,ND,,,<RL,<RL,<RL,1.6,
BTX/2019/0706,Brancaster,B05AS,Kings Lynn & West Norfolk BC,TF7987845358,Norton Creek Mussels,2019-05-01,2019-05-02,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0707,The Wash,B04AP,Kings Lynn & West Norfolk BC,TF65963701,Stubborn Sand,2019-05-01,2019-05-02,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/0708,Roach,B73AF,London PHA,TQ94909207,Paglesham,2019-05-01,2019-05-02,Hard clams,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0713,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2019-05-02,2019-05-03,Mussels,ND,,,,,,,
BTX/2019/0714,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2019-05-02,2019-05-03,Mussels,ND,,,34,<RL,<RL,<LOQ,
BTX/2019/0715,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2019-05-02,2019-05-03,Mussels,ND,,,26,<RL,<RL,<LOQ,
BTX/2019/0716,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2019-05-02,2019-05-03,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0750,Morecambe Bay - Roosebeck,B48AX,Barrow-in-Furness BC,SD25996647,Roosebeck North,2019-05-07,2019-05-08,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0751,Morecambe Bay - Barrow,B077R,Barrow-in-Furness BC,SD24916365,Foulney,2019-05-07,2019-05-08,Mussels,ND,,,25,<RL,<RL,<LOQ,
BTX/2019/0752,Menai Strait - West,B042O,Gwynedd CC,SH49916579,Area 11 East,2019-05-07,2019-05-08,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0753,Menai Strait - East,B055S,Gwynedd CC,SH5833473287,West of Bangor Pier,2019-05-06,2019-05-08,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0754,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2019-05-07,2019-05-08,Pacific oysters,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/0755,Burry Inlet,B038I,City and Council of Swansea,SS5113995645,South East 4,2019-05-07,2019-05-08,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0756,Burry Inlet,B038L,City and Council of Swansea,SS4425695519,Whitford Point ,2019-05-07,2019-05-08,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0757,Swansea,B037U,Swansea PHA,SS67659210,Queens Dock,2019-05-07,2019-05-08,Mussels,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/0758,The Thames,B16BR,London PHA,TQ93798271,Phoenix,2019-05-07,2019-05-08,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0759,The Thames,B16CN,London PHA,TR06779599,Crouch Approach,2019-05-07,2019-05-08,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/0760,The Thames,B16CM,London PHA,TR00508769,East of Havengore Creek,2019-05-07,2019-05-08,Cockles,Detected,<400,,<RL,<RL,<RL,<LOQ,
BTX/2019/0761,West Mersea,B13AA,Colchester BC,TM0298312186,West Mersea Outfall,2019-05-07,2019-05-08,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0762,Blackwater,B14AD,Maldon DC,TM04060768,St Peters Flats ,2019-05-07,2019-05-08,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0783,Burry Inlet,B038B,Carmarthenshire CC,SS48009950,North (West),2019-05-08,2019-05-09,Cockles,Detected,<400,,<RL,<RL,<RL,1.1,
BTX/2019/0784,North Kent Coast,B17BS,Canterbury CC,TR10296690,WOCO Westbeach,2019-05-08,2019-05-09,Pacific oysters,ND,,,<RL,<RL,<RL,1.6,
BTX/2019/0785,Ribble,B046C,West Lancashire DC,SD32802590,Point 31 Ribble Walls North,2019-05-08,2019-05-09,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0786,Yealm,B031J,Plymouth PHA,SX54224904,Thorn,2019-05-08,2019-05-09,Pacific oysters,ND,,,<RL,<RL,<RL,2.5,
BTX/2019/0787,Southampton Water,B021Y,Southampton PHA,SU48760530,Hamble Estuary,2019-05-08,2019-05-09,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0788,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,2019-05-08,2019-05-09,Native oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0789,Porlock,B094D,West Somerset Council,SS87114786,Porlock East,2019-05-08,2019-05-09,Pacific oysters,ND,,,<RL,<RL,<RL,1.7,
BTX/2019/0792,Blackwater,B014V,Maldon DC,TL91160795,Goldhanger,2019-05-08,2019-05-09,Pacific oysters,ND,,,<RL,<RL,<RL,1.7,
BTX/2019/0795,Butley,B009E,Suffolk Coastal DC,TM39434850,Pumping Station Outfall,2019-05-09,2019-05-10,Pacific oysters,,,,<RL,<RL,<RL,,
BTX/2019/0796,Anglesey - Red Wharf Bay,B057J,Ynys Mon CC,SH53148022,Nodwydd,2019-05-09,2019-05-10,Cockles,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0816,Helford,B034W,Cornwall PHA,SW75512764,Porth Navas Quay,2019-05-13,2019-05-14,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0817,Taw/Torridge,B36AB,Torridge DC,SS46573142,Spratt Ridge East,2019-05-13,2019-05-14,Mussels,ND,,,<RL,<RL,<RL,2,
BTX/2019/0818,Swansea,B037U,Swansea PHA,SS67659210,Queens Dock,2019-05-13,2019-05-14,Mussels,Detected,<400,,,,,,
BTX/2019/0819,Dart,B028B,South Hams DC,SX87415599,Waddeton ,2019-05-13,2019-05-14,Pacific oysters,ND,,,<RL,<RL,<RL,1.4,
BTX/2019/0841,Morecambe Bay - Barrow,B077R,Barrow-in-Furness BC,SD24916365,Foulney,2019-05-14,2019-05-15,Mussels,,,,<RL,<RL,<RL,,
BTX/2019/0842,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2019-05-14,2019-05-15,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0843,Fal,B33AN,Cornwall PHA,SW81963546,Mylor Creek,2019-05-14,2019-05-15,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0844,Fal,B033Y,Cornwall PHA,SW85024095,Ruan Pontoon/Tregothnan ,2019-05-14,2019-05-15,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0845,Brixham,B082B,Torbay BC,SX90965741,Fishcombe SW corner,2019-05-14,2019-05-15,Mussels,ND,,,<RL,<RL,<RL,1.8,
BTX/2019/0846,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2019-05-13,2019-05-15,Mussels,Detected,<400,,41,<RL,<RL,1.1,
BTX/2019/0847,Colne,B012F,Colchester BC,TM0620716021,Pyefleet Spit,2019-05-14,2019-05-15,Pacific Oysters,ND,,,<RL,<RL,<RL,1,
BTX/2019/0848,Exe,B26BH,Teignbridge DC,SX97948072,Cockwood Harbour,2019-05-14,2019-05-15,Mussels,ND,,,<RL,<RL,<RL,1.5,
BTX/2019/0849,Teign,B27AC,Teignbridge DC,SX92827284,Gas Works East,2019-05-14,2019-05-15,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0859,West Mersea,B13AG,Colchester BC,TL97441340,Salcott Pacifics,2019-05-15,2019-05-16,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0860,Crouch,B015Y,Maldon DC,TQ90429738,Althorne,2019-05-15,2019-05-16,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0861,Blakeney,B006R,North Norfolk DC,TF91804549,Wells - The Pool,2019-05-16,2019-05-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0862,Poole,B54CU,Poole BC,SZ09079041,Poole Coastal,2019-05-16,2019-05-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0863,Poole,B54CL,Poole BC,SZ01818871,West Brownsea 1,2019-05-16,2019-05-17,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0866,The Wash,B003V,Boston BC,TF44234098,Toft,2019-05-20,2019-05-21,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0888,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2019-05-20,2019-05-21,Mussels,ND,,,34,<RL,<RL,<LOQ,
BTX/2019/0889,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2019-05-20,2019-05-21,Mussels,ND,,,53,<RL,<RL,<LOQ,
BTX/2019/0890,Holy Island - Ross Links,B001M,Northumberland CC,NU12333958,Ross Links,2019-05-19,2019-05-21,Pacific oysters,ND,,,,,,,
BTX/2019/0891,Solent,B24BK,Southampton PHA,SZ57479794,Browndown,2019-05-20,2019-05-21,Native oysters,,,,,,,<LOQ,
BTX/2019/0892,Porthallow Cove,B34AA,Cornwall PHA,SW80212387,Porthallow North,2019-05-20,2019-05-21,Mussels,ND,,,55,<RL,<RL,<LOQ,
BTX/2019/0893,Southampton Water,B021Y,Southampton PHA,SU48760530,Hamble Estuary,2019-05-20,2019-05-21,Native oysters,,,,,,,1.2,
BTX/2019/0918,Fal,B33AN,Cornwall PHA,SW81963546,Mylor Creek,2019-05-21,2019-05-22,Mussels,,,,<RL,<RL,<RL,,
BTX/2019/0919,Start Bay,B087J,South Hams DC,SX82504197,Off Torcross,2019-05-21,2019-05-22,Surf clams,ND,,,<RL,<RL,<RL,4.9,
BTX/2019/0920,Dee,B45AG,Wirral BC,SJ21068470,West Kirby,2019-05-21,2019-05-22,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0921,Lune,B066W,Wyre BC,SD41835241,Pilling Sands East,2019-05-21,2019-05-22,Cockles,ND,,,53,<RL,<RL,<LOQ,
BTX/2019/0922,Brixham,B082B,Torbay BC,SX90965741,Fishcombe SW corner,2019-05-21,2019-05-22,Mussels,,,,<RL,<RL,<RL,,
BTX/2019/0931,Swale,B076P,Swale BC,TR01316497,The Causeway,2019-05-23,2019-05-24,Pacific oysters,ND,,,<RL,<RL,<RL,<LOQ,
BTX/2019/0932,Poole,B54CL,BP (Bournemouth Poole Christchurch Council),SZ01818871,West Brownsea 1,2019-05-23,2019-05-24,Mussels,,,,,,,<LOQ,
BTX/2019/0963,Fal,B33AN,Cornwall PHA,SW81963546,Mylor Creek,2019-05-28,2019-05-29,Mussels,ND,,,,,,,
BTX/2019/0964,Fal,B33BD,Cornwall PHA,SW84093949,Trelissick Pontoon,2019-05-28,2019-05-29,Mussels,ND,,,,,,,
BTX/2019/0965,Porthallow Cove,B34AA,Cornwall PHA,SW80212387,Porthallow North,2019-05-28,2019-05-29,Mussels,ND,,,85,<RL,<RL,,Additional flesh and water sample requested
BTX/2019/0966,Fal,B033Y,Cornwall PHA,SW85024095,Ruan Pontoon/Tregothnan ,2019-05-28,2019-05-29,Mussels,ND,,,,,,,
BTX/2019/0967,Lyme Bay,B090M,Torbay BC,Unverified,Site 1,2019-05-27,2019-05-29,Mussels,Detected,<400,,,,,,
BTX/2019/0968,Swansea,B037U,Swansea PHA,SS67659210,Queens Dock,2019-05-28,2019-05-29,Mussels,ND,,,,,,,
BTX/2019/0985,Helford,B034W,Cornwall PHA,SW75512764,Porth Navas Quay,2019-05-29,2019-05-30,Pacific oysters,ND,,,,,,,
BTX/2019/0986,St. Austell Bay,B70AE,Cornwall PHA,SX05744972,Ropehaven Outer,2019-05-29,2019-05-30,Mussels,ND,,,338,<RL,<RL,<LOQ,Additional flesh samples requested
BTX/2019/0987,Fowey,B70AB,Cornwall PHA,SX13025157,Pont Pill,2019-05-29,2019-05-30,Mussels,ND,,,31,<RL,<RL,,
BTX/2019/0988,Lantivet Bay,B70AI,Cornwall PHA,SX16305094,Sandheap Point,2019-05-29,2019-05-30,Mussels,ND,,,135,<RL,<RL,,Additional flesh and water samples requested
BTX/2019/0989,Poole,B54CU,Bournemouth Poole Christchurch Council,SZ09079041,Poole Coastal,2019-05-29,2019-05-30,Mussels,,,,,,,<LOQ,
BTX/2019/0991,Camel,B35AE,Cornwall CC,SW93407530,Porthilly Rock B,2019-05-30,2019-05-31,Mussels,ND,,,<RL,<RL,<RL,<LOQ,
